Volatility,3,Framework,2.9.0
PID,Process,Base,Size,Name,Path,LoadTime,File,output
328,csrss.exe,0x4a620000,0x5000,csrss.exe,C:\Windows\system32\csrss.exe,N/A,Disabled
328,csrss.exe,0x77a70000,0x142000,-,-,N/A,Disabled
328,csrss.exe,0x75970000,0xd000,CSRSRV.dll,C:\Windows\system32\CSRSRV.dll,2017-12-08,20:04:27.000000,UTC,Disabled
328,csrss.exe,0x75960000,0xe000,basesrv.DLL,C:\Windows\system32\basesrv.DLL,2017-12-08,20:04:27.000000,UTC,Disabled
328,csrss.exe,0x75930000,0x2c000,winsrv.DLL,C:\Windows\system32\winsrv.DLL,2017-12-08,20:04:27.000000,UTC,Disabled
328,csrss.exe,0x76440000,0xc9000,USER32.dll,C:\Windows\system32\USER32.dll,2017-12-08,20:04:27.000000,UTC,Disabled
328,csrss.exe,0x765d0000,0x4e000,GDI32.dll,C:\Windows\system32\GDI32.dll,2017-12-08,20:04:27.000000,UTC,Disabled
328,csrss.exe,0x75cb0000,0xd5000,kernel32.dll,C:\Windows\SYSTEM32\kernel32.dll,2017-12-08,20:04:27.000000,UTC,Disabled
328,csrss.exe,0x75b90000,0x4b000,KERNELBASE.dll,C:\Windows\system32\KERNELBASE.dll,2017-12-08,20:04:27.000000,UTC,Disabled
328,csrss.exe,0x75d90000,0xa000,LPK.dll,C:\Windows\system32\LPK.dll,2017-12-08,20:04:27.000000,UTC,Disabled
328,csrss.exe,0x75da0000,0x9d000,USP10.dll,C:\Windows\system32\USP10.dll,2017-12-08,20:04:27.000000,UTC,Disabled
328,csrss.exe,0x76510000,0xac000,msvcrt.dll,C:\Windows\system32\msvcrt.dll,2017-12-08,20:04:27.000000,UTC,Disabled
328,csrss.exe,0x75920000,0x9000,sxssrv.DLL,C:\Windows\system32\sxssrv.DLL,2017-12-08,20:04:27.000000,UTC,Disabled
328,csrss.exe,0x75880000,0x5f000,sxs.dll,C:\Windows\system32\sxs.dll,2017-12-08,20:04:27.000000,UTC,Disabled
328,csrss.exe,0x776f0000,0xa2000,RPCRT4.dll,C:\Windows\system32\RPCRT4.dll,2017-12-08,20:04:27.000000,UTC,Disabled
328,csrss.exe,0x75870000,0xc000,CRYPTBASE.dll,C:\Windows\system32\CRYPTBASE.dll,2017-12-08,20:04:27.000000,UTC,Disabled
384,csrss.exe,0x4a620000,0x5000,csrss.exe,C:\Windows\system32\csrss.exe,N/A,Disabled
384,csrss.exe,0x77a70000,0x142000,ntdll.dll,C:\Windows\SYSTEM32\ntdll.dll,N/A,Disabled
384,csrss.exe,0x75970000,0xd000,CSRSRV.dll,C:\Windows\system32\CSRSRV.dll,2017-12-08,20:04:27.000000,UTC,Disabled
384,csrss.exe,0x75960000,0xe000,basesrv.DLL,C:\Windows\system32\basesrv.DLL,2017-12-08,20:04:27.000000,UTC,Disabled
384,csrss.exe,0x75930000,0x2c000,winsrv.DLL,C:\Windows\system32\winsrv.DLL,2017-12-08,20:04:27.000000,UTC,Disabled
384,csrss.exe,0x76440000,0xc9000,USER32.dll,C:\Windows\system32\USER32.dll,2017-12-08,20:04:27.000000,UTC,Disabled
384,csrss.exe,0x765d0000,0x4e000,GDI32.dll,C:\Windows\system32\GDI32.dll,2017-12-08,20:04:27.000000,UTC,Disabled
384,csrss.exe,0x75cb0000,0xd5000,kernel32.dll,C:\Windows\SYSTEM32\kernel32.dll,2017-12-08,20:04:27.000000,UTC,Disabled
384,csrss.exe,0x75b90000,0x4b000,KERNELBASE.dll,C:\Windows\system32\KERNELBASE.dll,2017-12-08,20:04:27.000000,UTC,Disabled
384,csrss.exe,0x75d90000,0xa000,LPK.dll,C:\Windows\system32\LPK.dll,2017-12-08,20:04:27.000000,UTC,Disabled
384,csrss.exe,0x75da0000,0x9d000,USP10.dll,C:\Windows\system32\USP10.dll,2017-12-08,20:04:27.000000,UTC,Disabled
384,csrss.exe,0x76510000,0xac000,msvcrt.dll,C:\Windows\system32\msvcrt.dll,2017-12-08,20:04:27.000000,UTC,Disabled
384,csrss.exe,0x75920000,0x9000,sxssrv.DLL,C:\Windows\system32\sxssrv.DLL,2017-12-08,20:04:27.000000,UTC,Disabled
384,csrss.exe,0x75880000,0x5f000,sxs.dll,C:\Windows\system32\sxs.dll,2017-12-08,20:04:28.000000,UTC,Disabled
384,csrss.exe,0x776f0000,0xa2000,RPCRT4.dll,C:\Windows\system32\RPCRT4.dll,2017-12-08,20:04:28.000000,UTC,Disabled
384,csrss.exe,0x75870000,0xc000,CRYPTBASE.dll,C:\Windows\system32\CRYPTBASE.dll,2017-12-08,20:04:28.000000,UTC,Disabled
384,csrss.exe,0x774d0000,0xa1000,ADVAPI32.dll,C:\Windows\system32\ADVAPI32.dll,2017-12-08,20:04:32.000000,UTC,Disabled
384,csrss.exe,0x76860000,0x19000,sechost.dll,C:\Windows\SYSTEM32\sechost.dll,2017-12-08,20:04:32.000000,UTC,Disabled
468,services.exe,0xa40000,0x41000,services.exe,C:\Windows\system32\services.exe,N/A,Disabled
468,services.exe,0x77a70000,0x142000,ntdll.dll,C:\Windows\SYSTEM32\ntdll.dll,N/A,Disabled
468,services.exe,0x75cb0000,0xd5000,kernel32.dll,C:\Windows\system32\kernel32.dll,2017-12-08,20:04:27.000000,UTC,Disabled
468,services.exe,0x75b90000,0x4b000,KERNELBASE.dll,C:\Windows\system32\KERNELBASE.dll,2017-12-08,20:04:27.000000,UTC,Disabled
468,services.exe,0x76510000,0xac000,msvcrt.dll,C:\Windows\system32\msvcrt.dll,2017-12-08,20:04:27.000000,UTC,Disabled
468,services.exe,0x776f0000,0xa2000,RPCRT4.dll,C:\Windows\system32\RPCRT4.dll,2017-12-08,20:04:27.000000,UTC,Disabled
468,services.exe,0x75800000,0x1b000,SspiCli.dll,C:\Windows\system32\SspiCli.dll,2017-12-08,20:04:27.000000,UTC,Disabled
468,services.exe,0x75990000,0xb000,profapi.dll,C:\Windows\system32\profapi.dll,2017-12-08,20:04:27.000000,UTC,Disabled
468,services.exe,0x76860000,0x19000,sechost.dll,C:\Windows\SYSTEM32\sechost.dll,2017-12-08,20:04:27.000000,UTC,Disabled
468,services.exe,0x75870000,0xc000,CRYPTBASE.dll,C:\Windows\system32\CRYPTBASE.dll,2017-12-08,20:04:27.000000,UTC,Disabled
468,services.exe,0x757f0000,0xf000,scext.dll,C:\Windows\system32\scext.dll,2017-12-08,20:04:27.000000,UTC,Disabled
468,services.exe,0x76440000,0xc9000,USER32.dll,C:\Windows\system32\USER32.dll,2017-12-08,20:04:27.000000,UTC,Disabled
468,services.exe,0x765d0000,0x4e000,GDI32.dll,C:\Windows\system32\GDI32.dll,2017-12-08,20:04:27.000000,UTC,Disabled
468,services.exe,0x75d90000,0xa000,LPK.dll,C:\Windows\system32\LPK.dll,2017-12-08,20:04:27.000000,UTC,Disabled
468,services.exe,0x75da0000,0x9d000,USP10.dll,C:\Windows\system32\USP10.dll,2017-12-08,20:04:27.000000,UTC,Disabled
468,services.exe,0x757e0000,0x8000,Secur32.dll,C:\Windows\system32\Secur32.dll,2017-12-08,20:04:27.000000,UTC,Disabled
468,services.exe,0x75790000,0x4e000,SCESRV.dll,C:\Windows\system32\SCESRV.dll,2017-12-08,20:04:27.000000,UTC,Disabled
468,services.exe,0x75770000,0x19000,srvcli.dll,C:\Windows\system32\srvcli.dll,2017-12-08,20:04:27.000000,UTC,Disabled
468,services.exe,0x77bc0000,0x1f000,IMM32.DLL,C:\Windows\system32\IMM32.DLL,2017-12-08,20:04:27.000000,UTC,Disabled
468,services.exe,0x77580000,0xcd000,MSCTF.dll,C:\Windows\system32\MSCTF.dll,2017-12-08,20:04:27.000000,UTC,Disabled
468,services.exe,0x75910000,0xe000,RpcRtRemote.dll,C:\Windows\system32\RpcRtRemote.dll,2017-12-08,20:04:28.000000,UTC,Disabled
468,services.exe,0x75040000,0x8000,credssp.dll,C:\Windows\system32\credssp.dll,2017-12-08,20:04:28.000000,UTC,Disabled
468,services.exe,0x75510000,0x1b000,AUTHZ.dll,C:\Windows\system32\AUTHZ.dll,2017-12-08,20:04:28.000000,UTC,Disabled
468,services.exe,0x75010000,0x2d000,UBPM.dll,C:\Windows\system32\UBPM.dll,2017-12-08,20:04:28.000000,UTC,Disabled
468,services.exe,0x774d0000,0xa1000,ADVAPI32.dll,C:\Windows\system32\ADVAPI32.dll,2017-12-08,20:04:28.000000,UTC,Disabled
468,services.exe,0x75820000,0x4c000,apphelp.dll,C:\Windows\system32\apphelp.dll,2017-12-08,20:04:28.000000,UTC,Disabled
468,services.exe,0x74ea0000,0xd000,WTSAPI32.dll,C:\Windows\system32\WTSAPI32.dll,2017-12-08,20:04:30.000000,UTC,Disabled
468,services.exe,0x758e0000,0x29000,WINSTA.dll,C:\Windows\system32\WINSTA.dll,2017-12-08,20:04:30.000000,UTC,Disabled
468,services.exe,0x77650000,0x35000,WS2_32.dll,C:\Windows\system32\WS2_32.dll,2017-12-08,20:04:38.000000,UTC,Disabled
468,services.exe,0x75fc0000,0x6000,NSI.dll,C:\Windows\system32\NSI.dll,2017-12-08,20:04:38.000000,UTC,Disabled
468,services.exe,0x75340000,0x3c000,mswsock.dll,C:\Windows\system32\mswsock.dll,2017-12-08,20:04:38.000000,UTC,Disabled
468,services.exe,0x74e70000,0x5000,wshtcpip.dll,C:\Windows\System32\wshtcpip.dll,2017-12-08,20:04:38.000000,UTC,Disabled
468,services.exe,0x75330000,0x6000,wship6.dll,C:\Windows\System32\wship6.dll,2017-12-08,20:04:38.000000,UTC,Disabled
484,lsass.exe,0xc50000,0x9000,lsass.exe,C:\Windows\system32\lsass.exe,N/A,Disabled
484,lsass.exe,0x77a70000,0x142000,ntdll.dll,C:\Windows\SYSTEM32\ntdll.dll,N/A,Disabled
484,lsass.exe,0x75cb0000,0xd5000,kernel32.dll,C:\Windows\system32\kernel32.dll,2017-12-08,20:04:27.000000,UTC,Disabled
484,lsass.exe,0x75b90000,0x4b000,KERNELBASE.dll,C:\Windows\system32\KERNELBASE.dll,2017-12-08,20:04:27.000000,UTC,Disabled
484,lsass.exe,0x76510000,0xac000,msvcrt.dll,C:\Windows\system32\msvcrt.dll,2017-12-08,20:04:27.000000,UTC,Disabled
484,lsass.exe,0x776f0000,0xa2000,RPCRT4.dll,C:\Windows\system32\RPCRT4.dll,2017-12-08,20:04:27.000000,UTC,Disabled
484,lsass.exe,0x75760000,0x7000,SspiSrv.dll,C:\Windows\system32\SspiSrv.dll,2017-12-08,20:04:27.000000,UTC,Disabled
484,lsass.exe,0x75650000,0x106000,lsasrv.dll,C:\Windows\system32\lsasrv.dll,2017-12-08,20:04:27.000000,UTC,Disabled
484,lsass.exe,0x76860000,0x19000,sechost.dll,C:\Windows\SYSTEM32\sechost.dll,2017-12-08,20:04:27.000000,UTC,Disabled
484,lsass.exe,0x75800000,0x1b000,SspiCli.dll,C:\Windows\system32\SspiCli.dll,2017-12-08,20:04:27.000000,UTC,Disabled
484,lsass.exe,0x774d0000,0xa1000,ADVAPI32.dll,C:\Windows\system32\ADVAPI32.dll,2017-12-08,20:04:27.000000,UTC,Disabled
484,lsass.exe,0x76440000,0xc9000,USER32.dll,C:\Windows\system32\USER32.dll,2017-12-08,20:04:27.000000,UTC,Disabled
484,lsass.exe,0x765d0000,0x4e000,GDI32.dll,C:\Windows\system32\GDI32.dll,2017-12-08,20:04:27.000000,UTC,Disabled
484,lsass.exe,0x75d90000,0xa000,LPK.dll,C:\Windows\system32\LPK.dll,2017-12-08,20:04:27.000000,UTC,Disabled
484,lsass.exe,0x75da0000,0x9d000,USP10.dll,C:\Windows\system32\USP10.dll,2017-12-08,20:04:27.000000,UTC,Disabled
484,lsass.exe,0x755b0000,0x91000,SAMSRV.dll,C:\Windows\system32\SAMSRV.dll,2017-12-08,20:04:27.000000,UTC,Disabled
484,lsass.exe,0x75590000,0x11000,cryptdll.dll,C:\Windows\system32\cryptdll.dll,2017-12-08,20:04:27.000000,UTC,Disabled
484,lsass.exe,0x75980000,0xc000,MSASN1.dll,C:\Windows\system32\MSASN1.dll,2017-12-08,20:04:27.000000,UTC,Disabled
484,lsass.exe,0x75540000,0x42000,wevtapi.dll,C:\Windows\system32\wevtapi.dll,2017-12-08,20:04:27.000000,UTC,Disabled
484,lsass.exe,0x77bc0000,0x1f000,IMM32.DLL,C:\Windows\system32\IMM32.DLL,2017-12-08,20:04:27.000000,UTC,Disabled
484,lsass.exe,0x77580000,0xcd000,MSCTF.dll,C:\Windows\system32\MSCTF.dll,2017-12-08,20:04:27.000000,UTC,Disabled
484,lsass.exe,0x75530000,0x6000,cngaudit.dll,C:\Windows\system32\cngaudit.dll,2017-12-08,20:04:27.000000,UTC,Disabled
484,lsass.exe,0x75510000,0x1b000,AUTHZ.dll,C:\Windows\system32\AUTHZ.dll,2017-12-08,20:04:27.000000,UTC,Disabled
484,lsass.exe,0x754d0000,0x39000,ncrypt.dll,C:\Windows\system32\ncrypt.dll,2017-12-08,20:04:27.000000,UTC,Disabled
484,lsass.exe,0x754b0000,0x17000,bcrypt.dll,C:\Windows\system32\bcrypt.dll,2017-12-08,20:04:27.000000,UTC,Disabled
484,lsass.exe,0x75480000,0x2000,msprivs.DLL,C:\Windows\system32\msprivs.DLL,2017-12-08,20:04:27.000000,UTC,Disabled
484,lsass.exe,0x75450000,0x2b000,netjoin.dll,C:\Windows\system32\netjoin.dll,2017-12-08,20:04:27.000000,UTC,Disabled
484,lsass.exe,0x75430000,0x1b000,negoexts.DLL,C:\Windows\system32\negoexts.DLL,2017-12-08,20:04:27.000000,UTC,Disabled
484,lsass.exe,0x757e0000,0x8000,Secur32.dll,C:\Windows\system32\Secur32.dll,2017-12-08,20:04:27.000000,UTC,Disabled
484,lsass.exe,0x75870000,0xc000,cryptbase.dll,C:\Windows\system32\cryptbase.dll,2017-12-08,20:04:27.000000,UTC,Disabled
484,lsass.exe,0x753a0000,0x8b000,kerberos.DLL,C:\Windows\system32\kerberos.DLL,2017-12-08,20:04:27.000000,UTC,Disabled
484,lsass.exe,0x75380000,0x17000,CRYPTSP.dll,C:\Windows\system32\CRYPTSP.dll,2017-12-08,20:04:27.000000,UTC,Disabled
484,lsass.exe,0x77650000,0x35000,WS2_32.dll,C:\Windows\system32\WS2_32.dll,2017-12-08,20:04:27.000000,UTC,Disabled
484,lsass.exe,0x75fc0000,0x6000,NSI.dll,C:\Windows\system32\NSI.dll,2017-12-08,20:04:27.000000,UTC,Disabled
484,lsass.exe,0x75340000,0x3c000,mswsock.dll,C:\Windows\system32\mswsock.dll,2017-12-08,20:04:27.000000,UTC,Disabled
484,lsass.exe,0x75330000,0x6000,wship6.dll,C:\Windows\System32\wship6.dll,2017-12-08,20:04:27.000000,UTC,Disabled
484,lsass.exe,0x752e0000,0x43000,msv1_0.DLL,C:\Windows\system32\msv1_0.DLL,2017-12-08,20:04:27.000000,UTC,Disabled
484,lsass.exe,0x75250000,0x8c000,-,-,2017-12-08,20:04:27.000000,UTC,Disabled
484,lsass.exe,0x75200000,0x44000,DNSAPI.dll,C:\Windows\system32\DNSAPI.dll,2017-12-08,20:04:27.000000,UTC,Disabled
484,lsass.exe,0x751d0000,0x22000,-,-,2017-12-08,20:04:27.000000,UTC,Disabled
484,lsass.exe,0x75180000,0x41000,-,-,2017-12-08,20:04:27.000000,UTC,Disabled
484,lsass.exe,0x759c0000,0x121000,CRYPT32.dll,C:\Windows\system32\CRYPT32.dll,2017-12-08,20:04:27.000000,UTC,Disabled
484,lsass.exe,0x75150000,0x2c000,wdigest.DLL,C:\Windows\system32\wdigest.DLL,2017-12-08,20:04:27.000000,UTC,Disabled
484,lsass.exe,0x75110000,0x3b000,rsaenh.dll,C:\Windows\system32\rsaenh.dll,2017-12-08,20:04:27.000000,UTC,Disabled
484,lsass.exe,0x750d0000,0x12000,tspkg.DLL,C:\Windows\system32\tspkg.DLL,2017-12-08,20:04:27.000000,UTC,Disabled
484,lsass.exe,0x75090000,0x34000,pku2u.DLL,C:\Windows\system32\pku2u.DLL,2017-12-08,20:04:27.000000,UTC,Disabled
484,lsass.exe,0x75050000,0x3d000,bcryptprimitives.dll,C:\Windows\system32\bcryptprimitives.dll,2017-12-08,20:04:27.000000,UTC,Disabled
484,lsass.exe,0x75910000,0xe000,RpcRtRemote.dll,C:\Windows\system32\RpcRtRemote.dll,2017-12-08,20:04:27.000000,UTC,Disabled
484,lsass.exe,0x75100000,0xd000,efslsaext.dll,C:\Windows\system32\efslsaext.dll,2017-12-08,20:04:27.000000,UTC,Disabled
484,lsass.exe,0x74fe0000,0x2e000,scecli.DLL,C:\Windows\system32\scecli.DLL,2017-12-08,20:04:28.000000,UTC,Disabled
484,lsass.exe,0x75040000,0x8000,credssp.dll,C:\Windows\system32\credssp.dll,2017-12-08,20:04:28.000000,UTC,Disabled
484,lsass.exe,0x758e0000,0x29000,WINSTA.dll,C:\Windows\system32\WINSTA.dll,2017-12-08,20:04:28.000000,UTC,Disabled
484,lsass.exe,0x74ef0000,0x1c000,IPHLPAPI.DLL,C:\Windows\system32\IPHLPAPI.DLL,2017-12-08,20:04:30.000000,UTC,Disabled
484,lsass.exe,0x74ee0000,0x7000,WINNSI.DLL,C:\Windows\system32\WINNSI.DLL,2017-12-08,20:04:30.000000,UTC,Disabled
